#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:1901363	Heterocyclic compound binding	57	5831	0.24	0.00013	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000225655,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000329967,9606.ENSP00000340523,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357305,9606.ENSP00000361014,9606.ENSP00000362588,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000407586,9606.ENSP00000425561,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479606	MAPK1,TRIB3,PFN1,MKNK2,RAF1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,PRKAR2A,CDK2,RALB,EGFR,CAMK4,HSP90B1,PDIA3,BUB1,PITX2,PRKCB,RPTOR,STAT2,UBE2N,CALR,HSPA5,GSK3B,P4HB,TBK1,NMNAT3,ADCY2,MAP2K3,E2F1,RAC1,MAPK10,MTOR,RIT1,MKNK1,PBX3,GNA14,ACTR2,GRB2,PDK1,CDK1,MAPK8,IRAK4,MAPK9,HNRNPF,HRAS,EIF4E,PBK,RPS6KA1,RAB40C,ARF1,DDIT3,AKT1,MAP2K6,CLTC
GO:1990782	Protein tyrosine kinase binding	7	99	1.1	0.00017	9606.ENSP00000226004,9606.ENSP00000244007,9606.ENSP00000286827,9606.ENSP00000340944,9606.ENSP00000361021,9606.ENSP00000374455,9606.ENSP00000417273	DUSP3,PLCG1,TIAM1,PTPN11,PTEN,SQSTM1,NCK1
GO:0005200	Structural constituent of cytoskeleton	7	104	1.07	0.00021	9606.ENSP00000228825,9606.ENSP00000263238,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000367220,9606.ENSP00000388169,9606.ENSP00000389631	ARPC3,ACTR3,ARPC5,ARPC2,ACTR2,ARPC4,ARPC1B
GO:0019903	Protein phosphatase binding	8	149	0.98	0.00021	9606.ENSP00000228872,9606.ENSP00000247668,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000326031,9606.ENSP00000329967,9606.ENSP00000376345,9606.ENSP00000451828	CDKN1B,TRAF2,EGFR,HSP90B1,PPP1CA,TBK1,GRB2,AKT1
GO:0097159	Organic cyclic compound binding	57	5916	0.23	0.00021	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000225655,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000300289,9606.ENSP00000302530,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000315768,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000329967,9606.ENSP00000340523,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000345571,9606.ENSP00000348461,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357305,9606.ENSP00000361014,9606.ENSP00000362588,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000376345,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000407586,9606.ENSP00000425561,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348,9606.ENSP00000479606	MAPK1,TRIB3,PFN1,MKNK2,RAF1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,PRKAR2A,CDK2,RALB,EGFR,CAMK4,HSP90B1,PDIA3,BUB1,PITX2,PRKCB,RPTOR,STAT2,UBE2N,CALR,HSPA5,GSK3B,P4HB,TBK1,NMNAT3,ADCY2,MAP2K3,E2F1,RAC1,MAPK10,MTOR,RIT1,MKNK1,PBX3,GNA14,ACTR2,GRB2,PDK1,CDK1,MAPK8,IRAK4,MAPK9,HNRNPF,HRAS,EIF4E,PBK,RPS6KA1,RAB40C,ARF1,DDIT3,AKT1,MAP2K6,CLTC
GO:0004705	JUN kinase activity	3	3	2.25	0.00023	9606.ENSP00000352157,9606.ENSP00000378974,9606.ENSP00000394560	MAPK10,MAPK8,MAPK9
GO:0019904	Protein domain specific binding	16	716	0.6	0.00023	9606.ENSP00000259808,9606.ENSP00000265563,9606.ENSP00000266970,9606.ENSP00000274026,9606.ENSP00000324173,9606.ENSP00000340944,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	RIPK1,PRKAR2A,CDK2,CCNA2,HSPA5,PTPN11,MTOR,PTEN,YWHAB,SQSTM1,GRB2,MYD88,NCK1,ARF1,DDIT3,CLTC
GO:0030971	Receptor tyrosine kinase binding	6	72	1.17	0.00033	9606.ENSP00000226004,9606.ENSP00000244007,9606.ENSP00000286827,9606.ENSP00000340944,9606.ENSP00000374455,9606.ENSP00000417273	DUSP3,PLCG1,TIAM1,PTPN11,SQSTM1,NCK1
GO:0043167	Ion binding	58	6188	0.22	0.00035	9606.ENSP00000215832,9606.ENSP00000217233,9606.ENSP00000225655,9606.ENSP00000243501,9606.ENSP00000244007,9606.ENSP00000247668,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000257904,9606.ENSP00000259808,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000264380,9606.ENSP00000265563,9606.ENSP00000265960,9606.ENSP00000266970,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000299767,9606.ENSP00000302530,9606.ENSP00000305355,9606.ENSP00000316176,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000326031,9606.ENSP00000328059,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340523,9606.ENSP00000342952,9606.ENSP00000345083,9606.ENSP00000348461,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000354558,9606.ENSP00000357305,9606.ENSP00000359073,9606.ENSP00000361014,9606.ENSP00000365807,9606.ENSP00000367220,9606.ENSP00000370744,9606.ENSP00000374455,9606.ENSP00000376352,9606.ENSP00000378699,9606.ENSP00000378974,9606.ENSP00000384849,9606.ENSP00000390651,9606.ENSP00000394560,9606.ENSP00000407586,9606.ENSP00000428489,9606.ENSP00000435412,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TRIB3,PFN1,PLA2G12A,PLCG1,TRAF2,MKNK2,RAF1,CDK4,RIPK1,KIF11,ACTR3,PIKFYVE,PRKAR2A,MAPKAP1,CDK2,RALB,EGFR,CAMK4,HSP90B1,BUB1,PRKCB,UBE2N,CALR,HSPA5,GSK3B,PPP1CA,RLIM,TBK1,PLCB1,NMNAT3,ADCY2,MAP2K3,RAC1,WDR45,ARG1,MAPK10,MTOR,RIT1,VAV3,MKNK1,GNA14,ACTR2,ITPR2,SQSTM1,PDK1,CDK1,MAPK8,CDKN1A,IRAK4,MAPK9,HRAS,PBK,RPS6KA1,RAB40C,ARF1,AKT1,MAP2K6
GO:0001784	Phosphotyrosine residue binding	5	42	1.32	0.00040	9606.ENSP00000215832,9606.ENSP00000225655,9606.ENSP00000262741,9606.ENSP00000340944,9606.ENSP00000376345	MAPK1,PFN1,PIK3R3,PTPN11,GRB2
GO:0004707	MAP kinase activity	4	20	1.55	0.00056	9606.ENSP00000215832,9606.ENSP00000352157,9606.ENSP00000378974,9606.ENSP00000394560	MAPK1,MAPK10,MAPK8,MAPK9
GO:0030295	Protein kinase activator activity	6	87	1.08	0.00085	9606.ENSP00000256442,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000364976,9606.ENSP00000384849,9606.ENSP00000479669	CCNB1,RPTOR,CKS1B,CKS2,CDKN1A,CAB39L
GO:0009931	Calcium-dependent protein serine/threonine kinase activity	4	23	1.49	0.00088	9606.ENSP00000250896,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000361014	MKNK2,CAMK4,PRKCB,MKNK1
GO:0070851	Growth factor receptor binding	7	138	0.95	0.0010	9606.ENSP00000215530,9606.ENSP00000231449,9606.ENSP00000352414,9606.ENSP00000359073,9606.ENSP00000361021,9606.ENSP00000376345,9606.ENSP00000390651	FGF22,IL4,FGF17,VAV3,PTEN,GRB2,IRAK4
GO:0061575	Cyclin-dependent protein serine/threonine kinase activator activity	3	9	1.77	0.0020	9606.ENSP00000256442,9606.ENSP00000311083,9606.ENSP00000364976	CCNB1,CKS1B,CKS2
GO:0003779	Actin binding	11	438	0.65	0.0025	9606.ENSP00000225655,9606.ENSP00000228825,9606.ENSP00000263238,9606.ENSP00000275493,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000327801,9606.ENSP00000367220,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000432660	PFN1,ARPC3,ACTR3,EGFR,ARPC5,ARPC2,P4HB,ACTR2,ARPC4,ARPC1B,CFL1
GO:0008047	Enzyme activator activity	12	520	0.61	0.0025	9606.ENSP00000219476,9606.ENSP00000251849,9606.ENSP00000256442,9606.ENSP00000269321,9606.ENSP00000307272,9606.ENSP00000311083,9606.ENSP00000338185,9606.ENSP00000359073,9606.ENSP00000364976,9606.ENSP00000384849,9606.ENSP00000440005,9606.ENSP00000479669	TSC2,RAF1,CCNB1,ARHGDIA,RPTOR,CKS1B,PLCB1,VAV3,CKS2,CDKN1A,ARF1,CAB39L
GO:0019003	GDP binding	5	74	1.08	0.0043	9606.ENSP00000272519,9606.ENSP00000357305,9606.ENSP00000407586,9606.ENSP00000438492,9606.ENSP00000440005	RALB,RIT1,HRAS,RAB40C,ARF1
GO:0008134	Transcription factor binding	13	672	0.53	0.0065	9606.ENSP00000215832,9606.ENSP00000304169,9606.ENSP00000305355,9606.ENSP00000307272,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000345571,9606.ENSP00000354558,9606.ENSP00000362588,9606.ENSP00000394560,9606.ENSP00000400433,9606.ENSP00000425561,9606.ENSP00000448665	MAPK1,PITX2,PRKCB,RPTOR,CALR,GSK3B,E2F1,MTOR,PBX3,MAPK9,HNRNPF,EIF4E,DDIT3
GO:0043539	Protein serine/threonine kinase activator activity	4	42	1.22	0.0065	9606.ENSP00000256442,9606.ENSP00000311083,9606.ENSP00000364976,9606.ENSP00000479669	CCNB1,CKS1B,CKS2,CAB39L
GO:0045296	Cadherin binding	9	334	0.68	0.0070	9606.ENSP00000225655,9606.ENSP00000275493,9606.ENSP00000288207,9606.ENSP00000324173,9606.ENSP00000326031,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000361930,9606.ENSP00000417273	PFN1,EGFR,CCNB2,HSPA5,PPP1CA,PTPN11,SFN,YWHAB,NCK1
GO:0035173	Histone kinase activity	3	16	1.52	0.0077	9606.ENSP00000256442,9606.ENSP00000305355,9606.ENSP00000378699	CCNB1,PRKCB,CDK1
GO:0005516	Calmodulin binding	7	201	0.79	0.0085	9606.ENSP00000250896,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000338185,9606.ENSP00000357305,9606.ENSP00000361014,9606.ENSP00000451828	MKNK2,EGFR,CAMK4,PLCB1,RIT1,MKNK1,AKT1
GO:0050839	Cell adhesion molecule binding	11	538	0.56	0.0129	9606.ENSP00000225655,9606.ENSP00000275493,9606.ENSP00000288207,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000326031,9606.ENSP00000327801,9606.ENSP00000340944,9606.ENSP00000340989,9606.ENSP00000361930,9606.ENSP00000417273	PFN1,EGFR,CCNB2,CALR,HSPA5,PPP1CA,P4HB,PTPN11,SFN,YWHAB,NCK1
GO:0001002	RNA polymerase III type 1 promoter sequence-specific DNA binding	2	3	2.07	0.0144	9606.ENSP00000307272,9606.ENSP00000354558	RPTOR,MTOR
GO:0001003	RNA polymerase III type 2 promoter sequence-specific DNA binding	2	3	2.07	0.0144	9606.ENSP00000307272,9606.ENSP00000354558	RPTOR,MTOR
GO:0001156	TFIIIC-class transcription factor complex binding	2	3	2.07	0.0144	9606.ENSP00000307272,9606.ENSP00000354558	RPTOR,MTOR
GO:0042802	Identical protein binding	23	1896	0.33	0.0166	9606.ENSP00000215832,9606.ENSP00000219476,9606.ENSP00000247668,9606.ENSP00000251849,9606.ENSP00000259808,9606.ENSP00000275493,9606.ENSP00000296509,9606.ENSP00000300289,9606.ENSP00000304169,9606.ENSP00000315768,9606.ENSP00000329967,9606.ENSP00000338185,9606.ENSP00000340989,9606.ENSP00000349446,9606.ENSP00000354558,9606.ENSP00000361021,9606.ENSP00000361930,9606.ENSP00000374455,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000448665,9606.ENSP00000451828,9606.ENSP00000468348	MAPK1,TSC2,TRAF2,RAF1,RIPK1,EGFR,MAD2L1,PDIA3,PITX2,STAT2,TBK1,PLCB1,SFN,ARG1,MTOR,PTEN,YWHAB,SQSTM1,GRB2,MYD88,DDIT3,AKT1,MAP2K6
GO:0008092	Cytoskeletal protein binding	15	973	0.43	0.0185	9606.ENSP00000225655,9606.ENSP00000226004,9606.ENSP00000228825,9606.ENSP00000260731,9606.ENSP00000263238,9606.ENSP00000275493,9606.ENSP00000286827,9606.ENSP00000294742,9606.ENSP00000295685,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000367220,9606.ENSP00000388169,9606.ENSP00000389631,9606.ENSP00000432660	PFN1,DUSP3,ARPC3,KIF11,ACTR3,EGFR,TIAM1,ARPC5,ARPC2,GSK3B,P4HB,ACTR2,ARPC4,ARPC1B,CFL1
GO:0004709	MAP kinase kinase kinase activity	3	24	1.34	0.0195	9606.ENSP00000251849,9606.ENSP00000259808,9606.ENSP00000275493	RAF1,RIPK1,EGFR
GO:0003924	GTPase activity	8	318	0.65	0.0218	9606.ENSP00000248572,9606.ENSP00000272519,9606.ENSP00000348461,9606.ENSP00000357305,9606.ENSP00000365807,9606.ENSP00000407586,9606.ENSP00000438492,9606.ENSP00000440005	GNGT1,RALB,RAC1,RIT1,GNA14,HRAS,RAB40C,ARF1
GO:1902936	Phosphatidylinositol bisphosphate binding	5	113	0.89	0.0225	9606.ENSP00000225655,9606.ENSP00000265960,9606.ENSP00000338185,9606.ENSP00000348848,9606.ENSP00000451828	PFN1,MAPKAP1,PLCB1,WDR45,AKT1
GO:0004629	Phospholipase c activity	3	28	1.28	0.0283	9606.ENSP00000244007,9606.ENSP00000300289,9606.ENSP00000338185	PLCG1,PDIA3,PLCB1
GO:0001006	RNA polymerase III type 3 promoter sequence-specific DNA binding	2	6	1.77	0.0337	9606.ENSP00000307272,9606.ENSP00000354558	RPTOR,MTOR
GO:0004693	Cyclin-dependent protein serine/threonine kinase activity	3	30	1.25	0.0337	9606.ENSP00000257904,9606.ENSP00000266970,9606.ENSP00000378699	CDK4,CDK2,CDK1
GO:0005126	Cytokine receptor binding	7	264	0.67	0.0337	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000247668,9606.ENSP00000259808,9606.ENSP00000376345,9606.ENSP00000390651,9606.ENSP00000401399	IL4,PLCG1,TRAF2,RIPK1,GRB2,IRAK4,MYD88
GO:0005168	Neurotrophin trka receptor binding	2	6	1.77	0.0337	9606.ENSP00000244007,9606.ENSP00000376345	PLCG1,GRB2
GO:0043130	Ubiquitin binding	4	77	0.96	0.0416	9606.ENSP00000311083,9606.ENSP00000316176,9606.ENSP00000364976,9606.ENSP00000374455	CKS1B,UBE2N,CKS2,SQSTM1
GO:0042578	Phosphoric ester hydrolase activity	8	362	0.59	0.0428	9606.ENSP00000226004,9606.ENSP00000244007,9606.ENSP00000264380,9606.ENSP00000300289,9606.ENSP00000326031,9606.ENSP00000338185,9606.ENSP00000340944,9606.ENSP00000361021	DUSP3,PLCG1,PIKFYVE,PDIA3,PPP1CA,PLCB1,PTPN11,PTEN
GO:0010997	Anaphase-promoting complex binding	2	8	1.64	0.0490	9606.ENSP00000361021,9606.ENSP00000361540	PTEN,CDC20
